"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/Microsoft.Win32.Primitives.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\Microsoft.Win32.Primitives.dll"
"Message",Normal,"The assembly 'Microsoft.Xaml.Interactions.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/Microsoft.Xaml.Interactions.winmd"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\Microsoft.Xaml.Interactions.dll"
"Message",Normal,"The assembly 'Microsoft.Xaml.Interactivity.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/Microsoft.Xaml.Interactivity.winmd"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\Microsoft.Xaml.Interactivity.dll"
"Message",Normal,"The assembly 'mscorlib.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/mscorlib.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\mscorlib.dll"
"Message",Normal,"The assembly 'Newtonsoft.Json.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/intermediate/PreMergeILTransformed/Newtonsoft.Json.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\Newtonsoft.Json.dll"
"Message",Normal,"The assembly 'System.AppContext.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.AppContext.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.AppContext.dll"
"Message",Normal,"The assembly 'System.Buffers.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Buffers.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Buffers.dll"
"Message",Normal,"The assembly 'System.Collections.Concurrent.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Collections.Concurrent.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Collections.Concurrent.dll"
"Message",Normal,"The assembly 'System.Collections.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Collections.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Collections.dll"
"Message",Normal,"The assembly 'System.Collections.Immutable.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Collections.Immutable.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Collections.Immutable.dll"
"Message",Normal,"The assembly 'System.Collections.NonGeneric.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Collections.NonGeneric.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Collections.NonGeneric.dll"
"Message",Normal,"The assembly 'System.Collections.Specialized.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Collections.Specialized.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Collections.Specialized.dll"
"Message",Normal,"The assembly 'System.ComponentModel.Annotations.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.ComponentModel.Annotations.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.ComponentModel.Annotations.dll"
"Message",Normal,"The assembly 'System.ComponentModel.DataAnnotations.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.ComponentModel.DataAnnotations.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.ComponentModel.DataAnnotations.dll"
"Message",Normal,"The assembly 'System.ComponentModel.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.ComponentModel.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.ComponentModel.dll"
"Message",Normal,"The assembly 'System.ComponentModel.EventBasedAsync.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.ComponentModel.EventBasedAsync.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.ComponentModel.EventBasedAsync.dll"
"Message",Normal,"The assembly 'System.ComponentModel.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.ComponentModel.Primitives.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.ComponentModel.Primitives.dll"
"Message",Normal,"The assembly 'System.ComponentModel.TypeConverter.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.ComponentModel.TypeConverter.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.ComponentModel.TypeConverter.dll"
"Message",Normal,"The assembly 'System.Console.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Console.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Console.dll"
"Message",Normal,"The assembly 'System.Core.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Core.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Core.dll"
"Message",Normal,"The assembly 'System.Data.Common.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Data.Common.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Data.Common.dll"
"Message",Normal,"The assembly 'System.Diagnostics.Contracts.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Diagnostics.Contracts.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Diagnostics.Contracts.dll"
"Message",Normal,"The assembly 'System.Diagnostics.Debug.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Diagnostics.Debug.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Diagnostics.Debug.dll"
"Message",Normal,"The assembly 'System.Diagnostics.DiagnosticSource.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Diagnostics.DiagnosticSource.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Diagnostics.DiagnosticSource.dll"
"Message",Normal,"The assembly 'System.Diagnostics.StackTrace.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Diagnostics.StackTrace.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Diagnostics.StackTrace.dll"
"Message",Normal,"The assembly 'System.Diagnostics.Tools.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Diagnostics.Tools.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Diagnostics.Tools.dll"
"Message",Normal,"The assembly 'System.Diagnostics.Tracing.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Diagnostics.Tracing.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Diagnostics.Tracing.dll"
"Message",Normal,"The assembly 'System.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.dll"
"Message",Normal,"The assembly 'System.Dynamic.Runtime.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Dynamic.Runtime.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Dynamic.Runtime.dll"
"Message",Normal,"The assembly 'System.Globalization.Calendars.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Globalization.Calendars.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Globalization.Calendars.dll"
"Message",Normal,"The assembly 'System.Globalization.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Globalization.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Globalization.dll"
"Message",Normal,"The assembly 'System.Globalization.Extensions.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Globalization.Extensions.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Globalization.Extensions.dll"
"Message",Normal,"The assembly 'System.IO.Compression.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.IO.Compression.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.IO.Compression.dll"
"Message",Normal,"The assembly 'System.IO.Compression.ZipFile.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.IO.Compression.ZipFile.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.IO.Compression.ZipFile.dll"
"Message",Normal,"The assembly 'System.IO.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.IO.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.IO.dll"
"Message",Normal,"The assembly 'System.IO.FileSystem.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.IO.FileSystem.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.IO.FileSystem.dll"
"Message",Normal,"The assembly 'System.IO.FileSystem.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.IO.FileSystem.Primitives.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.IO.FileSystem.Primitives.dll"
"Message",Normal,"The assembly 'System.IO.IsolatedStorage.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.IO.IsolatedStorage.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.IO.IsolatedStorage.dll"
"Message",Normal,"The assembly 'System.IO.UnmanagedMemoryStream.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.IO.UnmanagedMemoryStream.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.IO.UnmanagedMemoryStream.dll"
"Message",Normal,"The assembly 'System.Linq.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Linq.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Linq.dll"
"Message",Normal,"The assembly 'System.Linq.Expressions.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Linq.Expressions.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Linq.Expressions.dll"
"Message",Normal,"The assembly 'System.Linq.Parallel.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Linq.Parallel.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Linq.Parallel.dll"
"Message",Normal,"The assembly 'System.Linq.Queryable.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Linq.Queryable.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Linq.Queryable.dll"
"Message",Normal,"The assembly 'System.Net.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.dll"
"Message",Normal,"The assembly 'System.Net.Http.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.Http.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.Http.dll"
"Message",Normal,"The assembly 'System.Net.Http.Rtc.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.Http.Rtc.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.Http.Rtc.dll"
"Message",Normal,"The assembly 'System.Net.NameResolution.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.NameResolution.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.NameResolution.dll"
"Message",Normal,"The assembly 'System.Net.NetworkInformation.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.NetworkInformation.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.NetworkInformation.dll"
"Message",Normal,"The assembly 'System.Net.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.Primitives.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.Primitives.dll"
"Message",Normal,"The assembly 'System.Net.Requests.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.Requests.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.Requests.dll"
"Message",Normal,"The assembly 'System.Net.Sockets.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.Sockets.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.Sockets.dll"
"Message",Normal,"The assembly 'System.Net.WebHeaderCollection.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.WebHeaderCollection.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.WebHeaderCollection.dll"
"Message",Normal,"The assembly 'System.Net.WebSockets.Client.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.WebSockets.Client.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.WebSockets.Client.dll"
"Message",Normal,"The assembly 'System.Net.WebSockets.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Net.WebSockets.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Net.WebSockets.dll"
"Message",Normal,"The assembly 'System.Numerics.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Numerics.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Numerics.dll"
"Message",Normal,"The assembly 'System.Numerics.Vectors.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Numerics.Vectors.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Numerics.Vectors.dll"
"Message",Normal,"The assembly 'System.Numerics.Vectors.WindowsRuntime.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Numerics.Vectors.WindowsRuntime.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Numerics.Vectors.WindowsRuntime.dll"
"Message",Normal,"The assembly 'System.ObjectModel.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.ObjectModel.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.ObjectModel.dll"
"Message",Normal,"The assembly 'System.Private.DataContractSerialization.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Private.DataContractSerialization.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Private.DataContractSerialization.dll"
"Message",Normal,"The assembly 'System.Private.ServiceModel.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Private.ServiceModel.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Private.ServiceModel.dll"
"Message",Normal,"The assembly 'System.Private.Uri.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Private.Uri.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Private.Uri.dll"
"Message",Normal,"The assembly 'System.Reflection.Context.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Reflection.Context.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Reflection.Context.dll"
"Message",Normal,"The assembly 'System.Reflection.DispatchProxy.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Reflection.DispatchProxy.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Reflection.DispatchProxy.dll"
"Message",Normal,"The assembly 'System.Reflection.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Reflection.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Reflection.dll"
"Message",Normal,"The assembly 'System.Reflection.Emit.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Reflection.Emit.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Reflection.Emit.dll"
"Message",Normal,"The assembly 'System.Reflection.Extensions.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Reflection.Extensions.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Reflection.Extensions.dll"
"Message",Normal,"The assembly 'System.Reflection.Metadata.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Reflection.Metadata.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Reflection.Metadata.dll"
"Message",Normal,"The assembly 'System.Reflection.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Reflection.Primitives.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Reflection.Primitives.dll"
"Message",Normal,"The assembly 'System.Reflection.TypeExtensions.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Reflection.TypeExtensions.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Reflection.TypeExtensions.dll"
"Message",Normal,"The assembly 'System.Resources.ResourceManager.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Resources.ResourceManager.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Resources.ResourceManager.dll"
"Message",Normal,"The assembly 'System.Runtime.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Runtime.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Runtime.dll"
"Message",Normal,"The assembly 'System.Runtime.Extensions.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Runtime.Extensions.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Runtime.Extensions.dll"
"Message",Normal,"The assembly 'System.Runtime.Handles.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Runtime.Handles.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Runtime.Handles.dll"
"Message",Normal,"The assembly 'System.Runtime.InteropServices.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Runtime.InteropServices.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Runtime.InteropServices.dll"
"Message",Normal,"The assembly 'System.Runtime.InteropServices.RuntimeInformation.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/Anthony/Source/Repos/MotionDetector/MotionDetector/obj/x86/Release/ilc/in/System.Runtime.InteropServices.RuntimeInformation.dll"
"Message",Normal,"C:\Users\Anthony\Source\Repos\MotionDetector\MotionDetector\obj\x86\Release\ilc\in\System.Runtime.InteropServices.RuntimeInformation.dll"
"Message",Normal,"The assembly 'System.Runtime.InteropServices.WindowsRuntime.dll' is found in more than one folder."
